Order_ID,Order_Date,CustomerName,State,City,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode
B-25930,2018-01-03 00:00:00.0000000,Monica,Punjab,Chandigarh,58,17,2,Clothing,Hankerchief,COD
B-25879,2018-11-24 00:00:00.0000000,Siddharth,Madhya Pradesh,Indore,57,-28,2,Clothing,Kurti,COD
B-25903,2018-12-10 00:00:00.0000000,Amlan,Madhya Pradesh,Indore,204,-94,4,Clothing,Hankerchief,EMI
B-25614,2018-04-13 00:00:00.0000000,Vandana,Himachal Pradesh,Simla,98,-12,2,Electronics,Electronic Games,Credit Card
B-25750,2018-08-14 00:00:00.0000000,Priyanshu,Madhya Pradesh,Indore,22,-12,3,Clothing,Stole,COD
B-25852,2018-11-07 00:00:00.0000000,Soumyabrata,Andhra Pradesh,Hyderabad,97,17,2,Clothing,Stole,Credit Card
B-26008,2018-02-09 00:00:00.0000000,Kalyani,Tamil Nadu,Chennai,57,24,5,Clothing,Leggings,COD
B-26092,2018-03-27 00:00:00.0000000,Ramesh,Gujarat,Ahmedabad,97,14,2,Clothing,T-shirt,Credit Card
B-25689,2018-06-14 00:00:00.0000000,Bhaggyasree,Maharashtra,Mumbai,97,17,2,Clothing,Stole,Credit Card
B-25730,2018-07-22 00:00:00.0000000,Rishabh,Rajasthan,Jaipur,96,22,5,Clothing,Stole,Credit Card
B-25885,2018-11-28 00:00:00.0000000,Shatayu,Madhya Pradesh,Indore,94,27,2,Clothing,Shirt,Credit Card
B-25999,2018-02-05 00:00:00.0000000,Diwakar,Delhi,Delhi,26,-17,1,Clothing,Stole,COD
B-26011,2018-02-12 00:00:00.0000000,Bharat,Gujarat,Ahmedabad,93,44,2,Clothing,Stole,Credit Card
B-25754,2018-08-18 00:00:00.0000000,Akshay,Bihar,Patna,93,-65,4,Clothing,Stole,Credit Card
B-26030,2018-02-21 00:00:00.0000000,Sarita,Maharashtra,Pune,92,5,6,Clothing,Hankerchief,Credit Card
B-25851,2018-11-06 00:00:00.0000000,Kushal,Nagaland,Kohima,57,27,2,Clothing,T-shirt,COD
B-25870,2018-11-20 00:00:00.0000000,Pranav,Andhra Pradesh,Hyderabad,57,7,3,Furniture,Furnishings,COD
B-26074,2018-03-21 00:00:00.0000000,Bharat,Gujarat,Ahmedabad,57,21,4,Clothing,Leggings,COD
B-25861,2018-11-15 00:00:00.0000000,Aayush,Uttar Pradesh,Lucknow,128,4,3,Clothing,Saree,COD
B-25797,2018-09-30 00:00:00.0000000,Sauptik,Madhya Pradesh,Indore,89,-4,5,Clothing,Saree,Credit Card
B-25993,2018-02-03 00:00:00.0000000,Madhav,Delhi,Delhi,221,26,7,Furniture,Furnishings,COD
B-25799,2018-10-01 00:00:00.0000000,Divyansh,Gujarat,Ahmedabad,205,-119,3,Clothing,Saree,Debit Card
B-25721,2018-07-16 00:00:00.0000000,Anchal,Haryana,Chandigarh,191,51,5,Clothing,Shirt,UPI
B-26056,2018-03-10 00:00:00.0000000,Sonal,Bihar,Patna,206,18,4,Clothing,Hankerchief,Debit Card
B-25743,2018-08-07 00:00:00.0000000,Aman,Nagaland,Kohima,56,0,4,Clothing,Hankerchief,COD
B-25854,2018-11-08 00:00:00.0000000,Shubham,Maharashtra,Pune,88,16,4,Clothing,Stole,Credit Card
B-25748,2018-08-12 00:00:00.0000000,Nitant,Rajasthan,Jaipur,224,58,3,Electronics,Phones,UPI
B-25976,2018-01-25 00:00:00.0000000,Piyam,Punjab,Amritsar,193,8,4,Clothing,T-shirt,UPI
B-25953,2018-01-14 00:00:00.0000000,Krutika,Andhra Pradesh,Hyderabad,87,36,5,Clothing,Stole,Credit Card
B-25996,2018-02-04 00:00:00.0000000,Prashant,Delhi,Delhi,189,4,1,Clothing,Saree,UPI
B-25717,2018-07-12 00:00:00.0000000,Manshul,Uttar Pradesh,Lucknow,55,-33,2,Furniture,Chairs,COD
B-25865,2018-11-15 00:00:00.0000000,Arun,Madhya Pradesh,Indore,85,-1,3,Clothing,Saree,Credit Card
B-25959,2018-01-18 00:00:00.0000000,Muskan,Madhya Pradesh,Indore,252,56,2,Electronics,Phones,UPI
B-25855,2018-11-08 00:00:00.0000000,Abhijeet,Madhya Pradesh,Bhopal,197,73,1,Furniture,Bookcases,COD
B-25703,2018-06-28 00:00:00.0000000,Ekta,Madhya Pradesh,Indore,17,-3,2,Clothing,Stole,UPI
B-26049,2018-03-05 00:00:00.0000000,Lisha,Madhya Pradesh,Bhopal,100,28,2,Clothing,Hankerchief,UPI
B-25755,2018-08-19 00:00:00.0000000,Shourya,Kerala ,Thiruvananthapuram,80,-19,5,Clothing,Stole,UPI
B-26070,2018-03-18 00:00:00.0000000,Shruti,Karnataka,Bangalore,75,29,1,Clothing,Trousers,UPI
B-25755,2018-08-19 00:00:00.0000000,Shourya,Kerala ,Thiruvananthapuram,26,4,2,Clothing,Saree,UPI
B-26047,2018-03-04 00:00:00.0000000,Ashmi,Madhya Pradesh,Indore,55,12,5,Clothing,Skirt,COD
B-25604,2018-04-03 00:00:00.0000000,Divsha,Rajasthan,Jaipur,157,5,9,Clothing,Saree,UPI
B-25651,2018-05-07 00:00:00.0000000,Anurag,Madhya Pradesh,Indore,200,-60,4,Furniture,Bookcases,UPI
B-25983,2018-01-30 00:00:00.0000000,Atul,Delhi,Delhi,230,5,2,Clothing,Saree,UPI
B-26056,2018-03-10 00:00:00.0000000,Sonal,Bihar,Patna,213,-145,3,Furniture,Bookcases,Debit Card
B-25940,2018-01-06 00:00:00.0000000,Vivek,Goa,Goa,55,4,2,Clothing,Stole,COD
B-25766,2018-08-30 00:00:00.0000000,Surabhi,Rajasthan,Jaipur,220,-19,2,Clothing,Saree,Debit Card
B-25935,2018-01-04 00:00:00.0000000,Sudhir,Nagaland,Kohima,150,32,3,Clothing,Hankerchief,COD
B-25970,2018-01-22 00:00:00.0000000,Rhea,Maharashtra,Mumbai,203,84,2,Electronics,Printers,UPI
B-26053,2018-03-09 00:00:00.0000000,Kirti,Jammu and Kashmir,Kashmir,93,31,3,Electronics,Accessories,UPI
B-25947,2018-01-13 00:00:00.0000000,Chetan,Gujarat,Ahmedabad,290,35,6,Clothing,Hankerchief,COD
B-25856,2018-11-10 00:00:00.0000000,Abhijeet,Maharashtra,Mumbai,48,6,1,Clothing,Saree,COD
B-26030,2018-02-21 00:00:00.0000000,Sarita,Maharashtra,Pune,221,35,4,Electronics,Accessories,Debit Card
B-26069,2018-03-17 00:00:00.0000000,Sanskriti,West Bengal,Kolkata,55,18,2,Clothing,Kurti,COD
B-25653,2018-05-08 00:00:00.0000000,Farah,Nagaland,Kohima,227,102,8,Electronics,Accessories,Debit Card
B-25627,2018-04-23 00:00:00.0000000,Hitika,Madhya Pradesh,Indore,55,-39,4,Clothing,Stole,COD
B-25947,2018-01-13 00:00:00.0000000,Chetan,Gujarat,Ahmedabad,207,33,2,Electronics,Accessories,UPI
B-25801,2018-10-01 00:00:00.0000000,Aryan,Madhya Pradesh,Bhopal,64,6,4,Clothing,Saree,COD
B-25964,2018-01-20 00:00:00.0000000,Oshin,Maharashtra,Pune,89,6,5,Clothing,Saree,COD
B-25950,2018-01-13 00:00:00.0000000,Shruti,Madhya Pradesh,Indore,54,27,2,Clothing,Stole,COD
B-25878,2018-11-24 00:00:00.0000000,Mrinal,Maharashtra,Mumbai,84,41,3,Clothing,T-shirt,Credit Card
B-25773,2018-09-06 00:00:00.0000000,Shreya,Kerala ,Thiruvananthapuram,209,-21,2,Electronics,Electronic Games,UPI
B-26081,2018-03-22 00:00:00.0000000,Aarushi,Tamil Nadu,Chennai,79,33,4,Clothing,Stole,UPI
B-26027,2018-02-20 00:00:00.0000000,Sagar,Nagaland,Kohima,54,8,4,Clothing,T-shirt,COD
B-25967,2018-01-21 00:00:00.0000000,Sudevi,Uttar Pradesh,Prayagraj,229,59,9,Clothing,Saree,Debit Card
B-25901,2018-12-10 00:00:00.0000000,Suraj,Gujarat,Surat,158,38,3,Clothing,Hankerchief,UPI
B-25951,2018-01-13 00:00:00.0000000,Jesal,West Bengal,Kolkata,248,105,2,Electronics,Phones,Debit Card
B-25853,2018-11-08 00:00:00.0000000,Gaurav,Gujarat,Ahmedabad,199,6,2,Clothing,Saree,UPI
B-25923,2018-12-27 00:00:00.0000000,Gopal,Maharashtra,Mumbai,253,-11,1,Clothing,Trousers,Debit Card
B-25793,2018-09-24 00:00:00.0000000,Siddharth,Madhya Pradesh,Indore,257,-252,4,Clothing,Saree,Debit Card
B-26068,2018-03-16 00:00:00.0000000,Shefali,Rajasthan,Jaipur,193,33,5,Electronics,Accessories,COD
B-26080,2018-03-22 00:00:00.0000000,Sonakshi,Jammu and Kashmir,Kashmir,109,35,6,Clothing,T-shirt,COD
B-25843,2018-11-03 00:00:00.0000000,Mrunal,Maharashtra,Mumbai,214,30,3,Electronics,Accessories,COD
B-26002,2018-02-08 00:00:00.0000000,Harsh,Delhi,Delhi,141,7,7,Clothing,Saree,COD
B-25993,2018-02-03 00:00:00.0000000,Madhav,Delhi,Delhi,201,32,4,Furniture,Furnishings,UPI
B-26070,2018-03-18 00:00:00.0000000,Shruti,Karnataka,Bangalore,54,12,4,Clothing,Shirt,COD
B-25887,2018-12-01 00:00:00.0000000,Vishakha,Uttar Pradesh,Prayagraj,83,6,6,Clothing,Shirt,EMI
B-25654,2018-05-10 00:00:00.0000000,Sabah,Maharashtra,Mumbai,54,-3,3,Clothing,Saree,COD
B-25898,2018-12-07 00:00:00.0000000,Abhishek,Rajasthan,Udaipur,53,5,3,Clothing,T-shirt,COD
B-25664,2018-05-20 00:00:00.0000000,Pratyusmita,Bihar,Patna,258,-27,2,Electronics,Phones,Debit Card
B-26012,2018-02-13 00:00:00.0000000,Pearl,Maharashtra,Pune,199,8,2,Clothing,Saree,COD
B-25979,2018-01-27 00:00:00.0000000,Shivangi,Madhya Pradesh,Indore,82,-27,3,Clothing,Kurti,EMI
B-26054,2018-03-10 00:00:00.0000000,Mayank,Maharashtra,Mumbai,139,36,3,Clothing,Stole,COD
B-25757,2018-08-21 00:00:00.0000000,Vishakha,Madhya Pradesh,Indore,53,15,2,Clothing,Stole,COD
B-25623,2018-04-22 00:00:00.0000000,Atharv,West Bengal,Kolkata,53,1,4,Clothing,Stole,COD
B-25824,2018-10-20 00:00:00.0000000,Shyam,Madhya Pradesh,Indore,101,38,2,Furniture,Furnishings,COD
B-25754,2018-08-18 00:00:00.0000000,Akshay,Bihar,Patna,262,215,2,Electronics,Printers,Debit Card
B-25693,2018-06-18 00:00:00.0000000,Parna,Madhya Pradesh,Bhopal,82,-39,5,Clothing,T-shirt,EMI
B-25638,2018-04-26 00:00:00.0000000,Parth,Maharashtra,Pune,154,39,3,Clothing,Hankerchief,COD
B-25922,2018-12-26 00:00:00.0000000,Akshata,Gujarat,Surat,52,18,2,Clothing,Stole,COD
B-25919,2018-12-23 00:00:00.0000000,Neha,Rajasthan,Udaipur,1599,37,6,Electronics,Electronic Games,UPI
B-25989,2018-02-01 00:00:00.0000000,Anjali,Delhi,Delhi,338,41,7,Clothing,Hankerchief,UPI
B-25999,2018-02-05 00:00:00.0000000,Diwakar,Delhi,Delhi,51,-49,2,Electronics,Electronic Games,COD
B-25661,2018-05-17 00:00:00.0000000,Subhashree,Jammu and Kashmir,Kashmir,224,-81,3,Furniture,Chairs,COD
B-26099,2018-03-30 00:00:00.0000000,Bhishm,Maharashtra,Mumbai,207,37,4,Clothing,Hankerchief,COD
B-25866,2018-11-16 00:00:00.0000000,Komal,Himachal Pradesh,Simla,51,14,2,Clothing,Stole,COD
B-26098,2018-03-29 00:00:00.0000000,Pinky,Jammu and Kashmir,Kashmir,82,8,3,Electronics,Accessories,EMI
B-26062,2018-03-15 00:00:00.0000000,Tushina,Goa,Goa,50,-17,2,Clothing,Stole,COD
B-25761,2018-08-25 00:00:00.0000000,Madhav,Uttar Pradesh,Mathura,263,-31,9,Electronics,Electronic Games,Debit Card
B-25843,2018-11-03 00:00:00.0000000,Mrunal,Maharashtra,Mumbai,50,7,6,Clothing,Skirt,COD
B-25683,2018-06-08 00:00:00.0000000,Shreya,Kerala ,Thiruvananthapuram,245,-3,4,Electronics,Phones,UPI
B-25959,2018-01-18 00:00:00.0000000,Muskan,Madhya Pradesh,Indore,82,24,6,Clothing,Hankerchief,EMI
B-25787,2018-09-20 00:00:00.0000000,Asish,Jammu and Kashmir,Kashmir,229,-41,8,Electronics,Accessories,COD
B-25951,2018-01-13 00:00:00.0000000,Jesal,West Bengal,Kolkata,50,14,1,Electronics,Electronic Games,COD
B-26056,2018-03-10 00:00:00.0000000,Sonal,Bihar,Patna,220,40,2,Electronics,Accessories,COD
B-25643,2018-04-29 00:00:00.0000000,Kirti,Jammu and Kashmir,Kashmir,263,-63,2,Electronics,Electronic Games,Debit Card
B-26093,2018-03-27 00:00:00.0000000,Sarita,Maharashtra,Pune,81,-41,5,Clothing,Leggings,EMI
B-25775,2018-09-08 00:00:00.0000000,Duhita,Haryana,Chandigarh,50,-17,2,Clothing,Stole,COD
B-26093,2018-03-27 00:00:00.0000000,Sarita,Maharashtra,Pune,49,5,4,Clothing,Hankerchief,COD
B-25851,2018-11-06 00:00:00.0000000,Kushal,Nagaland,Kohima,237,47,9,Clothing,T-shirt,UPI
B-25685,2018-06-10 00:00:00.0000000,Sheetal,Madhya Pradesh,Indore,264,-30,3,Furniture,Furnishings,Debit Card
B-25651,2018-05-07 00:00:00.0000000,Anurag,Madhya Pradesh,Indore,49,3,1,Clothing,Shirt,COD
B-25793,2018-09-24 00:00:00.0000000,Siddharth,Madhya Pradesh,Indore,63,-24,6,Clothing,Kurti,COD
B-25708,2018-07-01 00:00:00.0000000,Kishwar,Madhya Pradesh,Indore,81,-51,7,Clothing,Stole,EMI
B-25847,2018-11-03 00:00:00.0000000,Aniket,Haryana,Chandigarh,264,71,10,Furniture,Furnishings,Debit Card
B-25954,2018-01-14 00:00:00.0000000,Trupti,Gujarat,Ahmedabad,48,11,2,Clothing,Shirt,COD
B-25997,2018-02-04 00:00:00.0000000,Yogesh,Maharashtra,Pune,48,15,1,Clothing,Hankerchief,COD
B-25650,2018-05-06 00:00:00.0000000,Chirag,Maharashtra,Mumbai,245,-78,2,Electronics,Printers,UPI
B-25883,2018-11-27 00:00:00.0000000,Saptadeep,Gujarat,Surat,146,42,5,Clothing,Hankerchief,UPI
B-25945,2018-01-11 00:00:00.0000000,Mhatre,Madhya Pradesh,Indore,245,10,2,Furniture,Bookcases,COD
B-25981,2018-01-28 00:00:00.0000000,Amruta,Delhi,Delhi,245,91,2,Furniture,Bookcases,UPI
B-25862,2018-11-15 00:00:00.0000000,Amol,Bihar,Patna,80,3,3,Clothing,Stole,EMI
B-25877,2018-11-24 00:00:00.0000000,Dashyam,Gujarat,Surat,269,33,5,Furniture,Chairs,Debit Card
B-26090,2018-03-27 00:00:00.0000000,Sagar,Nagaland,Kohima,80,22,3,Clothing,Stole,EMI
B-26050,2018-03-06 00:00:00.0000000,Paridhi,Rajasthan,Jaipur,284,44,6,Clothing,Hankerchief,COD
B-26072,2018-03-20 00:00:00.0000000,Sweta,Maharashtra,Mumbai,313,44,3,Electronics,Electronic Games,COD
B-25916,2018-12-20 00:00:00.0000000,Utkarsh,Gujarat,Surat,80,-26,9,Clothing,Skirt,EMI
B-25722,2018-07-17 00:00:00.0000000,Inderpreet,Himachal Pradesh,Simla,48,-8,8,Clothing,Stole,COD
B-25746,2018-08-10 00:00:00.0000000,Shivam,Maharashtra,Pune,87,16,2,Clothing,Saree,UPI
B-25753,2018-08-17 00:00:00.0000000,Shivam,Uttar Pradesh,Lucknow,47,-114,5,Furniture,Furnishings,COD
B-25956,2018-01-17 00:00:00.0000000,Shreya,Maharashtra,Mumbai,140,28,2,Electronics,Phones,COD
B-25996,2018-02-04 00:00:00.0000000,Prashant,Delhi,Delhi,47,1,2,Clothing,Stole,COD
B-25896,2018-12-05 00:00:00.0000000,Aman,Maharashtra,Mumbai,79,-2,2,Furniture,Furnishings,EMI
B-25796,2018-09-24 00:00:00.0000000,Sukrith,Maharashtra,Mumbai,78,-64,7,Clothing,Stole,EMI
B-25798,2018-10-01 00:00:00.0000000,Shishu,Andhra Pradesh,Hyderabad,47,-3,2,Clothing,Stole,COD
B-26043,2018-03-01 00:00:00.0000000,Amit,Sikkim,Gangtok,185,48,4,Clothing,Stole,UPI
B-26028,2018-02-20 00:00:00.0000000,Manju,Andhra Pradesh,Hyderabad,77,36,2,Clothing,Shirt,EMI
B-25812,2018-10-10 00:00:00.0000000,Kshitij,Madhya Pradesh,Indore,259,47,5,Clothing,Hankerchief,UPI
B-25605,2018-04-05 00:00:00.0000000,Kasheen,West Bengal,Kolkata,75,0,7,Clothing,Saree,EMI
B-25702,2018-06-27 00:00:00.0000000,Shaily,Maharashtra,Mumbai,75,0,3,Clothing,Shirt,EMI
B-25940,2018-01-06 00:00:00.0000000,Vivek,Goa,Goa,46,0,4,Clothing,Leggings,COD
B-26087,2018-03-26 00:00:00.0000000,Vandana,Himachal Pradesh,Simla,46,13,3,Clothing,Hankerchief,COD
B-25955,2018-01-16 00:00:00.0000000,Shiva,Maharashtra,Pune,200,13,5,Electronics,Phones,COD
B-25626,2018-04-23 00:00:00.0000000,Bhishm,Maharashtra,Mumbai,46,-14,1,Electronics,Phones,COD
B-25811,2018-10-10 00:00:00.0000000,Utsav,Maharashtra,Mumbai,126,52,4,Clothing,Hankerchief,UPI
B-25856,2018-11-10 00:00:00.0000000,Abhijeet,Maharashtra,Mumbai,74,29,3,Clothing,Stole,EMI
B-25628,2018-04-24 00:00:00.0000000,Pooja,Bihar,Patna,45,13,4,Clothing,Skirt,COD
B-26016,2018-02-14 00:00:00.0000000,Hazel,Karnataka,Bangalore,74,9,3,Clothing,Shirt,UPI
B-25999,2018-02-05 00:00:00.0000000,Diwakar,Delhi,Delhi,129,11,2,Electronics,Phones,UPI
B-26043,2018-03-01 00:00:00.0000000,Amit,Sikkim,Gangtok,122,50,7,Clothing,Stole,UPI
B-25743,2018-08-07 00:00:00.0000000,Aman,Nagaland,Kohima,74,-51,3,Clothing,Stole,UPI
B-26014,2018-02-13 00:00:00.0000000,Divsha,Rajasthan,Jaipur,278,39,5,Furniture,Chairs,Debit Card
B-25876,2018-11-24 00:00:00.0000000,Bhosale,Punjab,Amritsar,282,14,4,Clothing,Trousers,Debit Card
B-25785,2018-09-15 00:00:00.0000000,Ayush,West Bengal,Kolkata,45,0,2,Clothing,T-shirt,COD
B-25810,2018-10-10 00:00:00.0000000,Nripraj,Punjab,Chandigarh,45,6,3,Clothing,Shirt,COD
B-25833,2018-10-29 00:00:00.0000000,Krishna,Madhya Pradesh,Indore,45,16,3,Clothing,Stole,COD
B-25931,2018-01-04 00:00:00.0000000,Sidharth,Maharashtra,Mumbai,73,-36,3,Furniture,Chairs,UPI
B-25852,2018-11-07 00:00:00.0000000,Soumyabrata,Andhra Pradesh,Hyderabad,45,12,4,Clothing,Hankerchief,COD
B-25738,2018-08-02 00:00:00.0000000,Ayush,Punjab,Chandigarh,72,-6,3,Clothing,Saree,UPI
B-25921,2018-12-25 00:00:00.0000000,Sandra,Punjab,Amritsar,71,-44,5,Electronics,Accessories,UPI
B-25685,2018-06-10 00:00:00.0000000,Sheetal,Madhya Pradesh,Indore,45,-2,4,Clothing,Shirt,COD
B-25996,2018-02-04 00:00:00.0000000,Prashant,Delhi,Delhi,286,140,6,Clothing,Shirt,Debit Card
B-25663,2018-05-19 00:00:00.0000000,Pournamasi,Madhya Pradesh,Indore,294,138,2,Electronics,Printers,Debit Card
B-25888,2018-12-02 00:00:00.0000000,Rohan,Punjab,Amritsar,223,4,3,Electronics,Phones,COD
B-25677,2018-06-02 00:00:00.0000000,Ekta,West Bengal,Kolkata,20,-2,1,Electronics,Accessories,UPI
B-26045,2018-03-03 00:00:00.0000000,Nidhi,Nagaland,Kohima,302,75,6,Furniture,Furnishings,Debit Card
B-26002,2018-02-08 00:00:00.0000000,Harsh,Delhi,Delhi,113,28,2,Clothing,Saree,UPI
B-25953,2018-01-14 00:00:00.0000000,Krutika,Andhra Pradesh,Hyderabad,44,2,3,Clothing,Hankerchief,COD
B-25617,2018-04-17 00:00:00.0000000,Sagar,Nagaland,Kohima,305,-270,5,Electronics,Electronic Games,Debit Card
B-25702,2018-06-27 00:00:00.0000000,Shaily,Maharashtra,Mumbai,306,-147,3,Clothing,Saree,Debit Card
B-25799,2018-10-01 00:00:00.0000000,Divyansh,Gujarat,Ahmedabad,70,-64,5,Clothing,Stole,UPI
B-25985,2018-01-31 00:00:00.0000000,Ginny,Madhya Pradesh,Indore,44,11,4,Clothing,Stole,COD
B-25952,2018-01-13 00:00:00.0000000,Priyanka,Madhya Pradesh,Indore,44,14,3,Clothing,Hankerchief,COD
B-25754,2018-08-18 00:00:00.0000000,Akshay,Bihar,Patna,319,312,5,Clothing,Saree,Debit Card
B-25770,2018-09-02 00:00:00.0000000,Sakshi,Madhya Pradesh,Indore,287,-280,12,Furniture,Chairs,UPI
B-25954,2018-01-14 00:00:00.0000000,Trupti,Gujarat,Ahmedabad,44,10,3,Clothing,Stole,COD
B-25657,2018-05-13 00:00:00.0000000,Tulika,Madhya Pradesh,Bhopal,288,-180,4,Furniture,Chairs,COD
B-25801,2018-10-01 00:00:00.0000000,Aryan,Madhya Pradesh,Bhopal,49,-31,2,Clothing,Stole,COD
B-26000,2018-02-06 00:00:00.0000000,Shubham,Delhi,Delhi,43,-10,4,Clothing,Skirt,COD
B-25897,2018-12-06 00:00:00.0000000,Rohan,Madhya Pradesh,Indore,43,5,3,Clothing,Stole,COD
B-25681,2018-06-04 00:00:00.0000000,Bhawna,Madhya Pradesh,Indore,68,-27,3,Electronics,Accessories,UPI
B-25852,2018-11-07 00:00:00.0000000,Soumyabrata,Andhra Pradesh,Hyderabad,320,144,1,Electronics,Printers,Debit Card
B-26067,2018-03-16 00:00:00.0000000,Tulika,Madhya Pradesh,Bhopal,67,2,4,Clothing,T-shirt,UPI
B-25601,2018-04-01 00:00:00.0000000,Bharat,Gujarat,Ahmedabad,66,-12,5,Clothing,Stole,UPI
B-25804,2018-10-05 00:00:00.0000000,Sudheer,Karnataka,Bangalore,321,26,3,Electronics,Printers,Debit Card
B-25751,2018-08-14 00:00:00.0000000,Nishant,Maharashtra,Mumbai,43,-5,2,Clothing,Saree,COD
B-25630,2018-04-24 00:00:00.0000000,Sahil,Punjab,Chandigarh,114,-39,5,Clothing,Kurti,COD
B-25899,2018-12-08 00:00:00.0000000,Aishwarya,Uttar Pradesh,Prayagraj,43,17,1,Clothing,Saree,COD
B-25751,2018-08-14 00:00:00.0000000,Nishant,Maharashtra,Mumbai,43,21,3,Clothing,Shirt,COD
B-26081,2018-03-22 00:00:00.0000000,Aarushi,Tamil Nadu,Chennai,637,50,5,Clothing,Saree,COD
B-25851,2018-11-06 00:00:00.0000000,Kushal,Nagaland,Kohima,300,42,2,Electronics,Printers,COD
B-26036,2018-02-23 00:00:00.0000000,Bhishm,Maharashtra,Mumbai,341,44,7,Furniture,Furnishings,UPI
B-25704,2018-06-29 00:00:00.0000000,Riya,Maharashtra,Mumbai,102,0,3,Electronics,Phones,COD
B-25761,2018-08-25 00:00:00.0000000,Madhav,Uttar Pradesh,Mathura,328,-15,3,Electronics,Electronic Games,Debit Card
B-25978,2018-01-27 00:00:00.0000000,Parin,Maharashtra,Mumbai,341,160,7,Clothing,Stole,Debit Card
B-26077,2018-03-22 00:00:00.0000000,Divsha,Rajasthan,Jaipur,62,11,7,Clothing,Hankerchief,UPI
B-25981,2018-01-28 00:00:00.0000000,Amruta,Delhi,Delhi,42,13,3,Clothing,Leggings,COD
B-26043,2018-03-01 00:00:00.0000000,Amit,Sikkim,Gangtok,62,28,5,Clothing,Hankerchief,UPI
B-25896,2018-12-05 00:00:00.0000000,Aman,Maharashtra,Mumbai,42,7,2,Clothing,Kurti,COD
B-25790,2018-09-23 00:00:00.0000000,Sajal,Bihar,Patna,42,-3,1,Electronics,Electronic Games,COD
B-25789,2018-09-22 00:00:00.0000000,Akshay,Uttar Pradesh,Lucknow,313,-13,5,Furniture,Bookcases,UPI
B-26061,2018-03-14 00:00:00.0000000,Anurag,Madhya Pradesh,Indore,109,52,2,Clothing,Stole,UPI
B-25923,2018-12-27 00:00:00.0000000,Gopal,Maharashtra,Mumbai,226,58,3,Electronics,Accessories,COD
B-25868,2018-11-18 00:00:00.0000000,Vikash,Goa,Goa,62,-1,1,Electronics,Phones,UPI
B-25777,2018-09-10 00:00:00.0000000,Aditi,Madhya Pradesh,Indore,61,-25,4,Electronics,Accessories,UPI
B-25999,2018-02-05 00:00:00.0000000,Diwakar,Delhi,Delhi,222,74,5,Clothing,Hankerchief,COD
B-25854,2018-11-08 00:00:00.0000000,Shubham,Maharashtra,Pune,342,-154,7,Furniture,Furnishings,Debit Card
B-25667,2018-05-23 00:00:00.0000000,Anjali,Haryana,Chandigarh,344,-34,3,Clothing,Saree,Debit Card
B-25829,2018-10-25 00:00:00.0000000,Apoorva,Haryana,Chandigarh,345,38,7,Clothing,Hankerchief,Debit Card
B-25705,2018-06-30 00:00:00.0000000,Shweta,Madhya Pradesh,Indore,46,0,2,Electronics,Electronic Games,COD
B-25843,2018-11-03 00:00:00.0000000,Mrunal,Maharashtra,Mumbai,255,74,5,Clothing,Hankerchief,COD
B-25958,2018-01-18 00:00:00.0000000,Aparajita,West Bengal,Kolkata,360,32,3,Clothing,Saree,UPI
B-25893,2018-12-04 00:00:00.0000000,Vrinda,Uttar Pradesh,Mathura,372,59,3,Electronics,Printers,UPI
B-25855,2018-11-08 00:00:00.0000000,Abhijeet,Madhya Pradesh,Bhopal,61,30,2,Clothing,Hankerchief,UPI
B-25616,2018-04-15 00:00:00.0000000,Kanak,Goa,Goa,42,12,5,Clothing,Hankerchief,COD
B-25630,2018-04-24 00:00:00.0000000,Sahil,Punjab,Chandigarh,42,-26,2,Clothing,Kurti,COD
B-25936,2018-01-05 00:00:00.0000000,Nikhil,Punjab,Chandigarh,61,25,4,Clothing,Saree,UPI
B-25830,2018-10-26 00:00:00.0000000,Aastha,Himachal Pradesh,Simla,41,11,6,Clothing,Hankerchief,COD
B-25930,2018-01-03 00:00:00.0000000,Monica,Punjab,Chandigarh,40,13,3,Clothing,T-shirt,COD
B-25808,2018-10-08 00:00:00.0000000,Apsingekar,Bihar,Patna,59,21,2,Clothing,Stole,UPI
B-25979,2018-01-27 00:00:00.0000000,Shivangi,Madhya Pradesh,Indore,57,27,2,Clothing,Shirt,UPI
B-25687,2018-06-11 00:00:00.0000000,Sanjna,Maharashtra,Mumbai,17,6,1,Clothing,Stole,UPI
B-26087,2018-03-26 00:00:00.0000000,Vandana,Himachal Pradesh,Simla,40,10,2,Clothing,Stole,COD
B-25764,2018-08-28 00:00:00.0000000,Sanjova,Maharashtra,Pune,349,-24,2,Clothing,Saree,Debit Card
B-25782,2018-09-15 00:00:00.0000000,Aayushi,Maharashtra,Mumbai,335,-22,7,Furniture,Chairs,UPI
B-25854,2018-11-08 00:00:00.0000000,Shubham,Maharashtra,Pune,40,16,3,Clothing,Hankerchief,COD
B-26085,2018-03-26 00:00:00.0000000,Shrichand,Punjab,Chandigarh,40,17,2,Clothing,Stole,COD
B-25630,2018-04-24 00:00:00.0000000,Sahil,Punjab,Chandigarh,40,-7,3,Clothing,Stole,COD
B-25999,2018-02-05 00:00:00.0000000,Diwakar,Delhi,Delhi,352,74,8,Clothing,Stole,Debit Card
B-25648,2018-05-04 00:00:00.0000000,Aditya,Punjab,Chandigarh,55,-26,4,Clothing,Saree,UPI
B-25952,2018-01-13 00:00:00.0000000,Priyanka,Madhya Pradesh,Indore,352,18,5,Clothing,Trousers,Debit Card
